id;estado;fc;fm;fecha;codigo;cliente;tipo_envio;numini;numfin;totenvio;entregado;uc_id;um_id;fpago
1;1;24/08/2022 00:00;29/08/2022;24/08/2022 00:00;MAZ;AGENCIA MAZATENANGO;CONTRA ENTREGA;27051;27200;150;1;;;TALONARIOS
2;1;16/12/2021 00:00;29/08/2022;16/12/2021 00:00;CHI;AGENCIA CHIQUIMULA;CONTRA ENTREGA;27501;27600;100;1;;;TALONARIOS
3;1;20/12/2021 00:00;29/08/2022;20/12/2021 00:00;JUT;AGENCIA JUTIAPA;CONTRA ENTREGA;27751;27800;50;1;;;TALONARIOS
4;1;20/12/2021 00:00;29/08/2022;20/12/2021 00:00;JUT;AGENCIA JUTIAPA;CONTRA ENTREGA;27901;27950;50;1;;;TALONARIOS
5;1;29/12/2021 00:00;29/08/2022;29/12/2021 00:00;MAZ;AGENCIA MAZATENANGO;GUIA MADRE;28301;28400;100;1;;;POR COBRAR
6;1;4/01/2022 00:00;29/08/2022;4/01/2022 00:00;CHI;AGENCIA CHIQUIMULA;CONTRA ENTREGA;28351;28450;100;1;;;TALONARIOS
7;1;5/01/2022 00:00;29/08/2022;5/01/2022 00:00;MAZ;AGENCIA MAZATENANGO;CONTRA ENTREGA;28501;28550;50;1;;;TALONARIOS
8;1;7/01/2022 00:00;29/08/2022;7/01/2022 00:00;ZAC;AGENCIA ZACAPA;CONTRA ENTREGA;28701;28800;100;1;;;TALONARIOS
9;1;3/02/2022 00:00;29/08/2022;3/02/2022 00:00;ESC;AGENCIA ESCUINTLA;CONTRA ENTREGA;29051;29150;100;1;;;TALONARIOS
10;1;8/02/2022 00:00;29/08/2022;8/02/2022 00:00;XCO-427;DISTRIBUIDORA INDUSTRIAL AG;CONTRA ENTREGA;29201;29300;100;1;;;TALONARIOS
11;1;10/02/2022 00:00;29/08/2022;10/02/2022 00:00;R2;JOSE ROSAS;CONTRA ENTREGA;29301;29350;50;1;;;TALONARIOS
12;1;23/02/2022 00:00;29/08/2022;23/02/2022 00:00;XCO-958;IAM FIT GUATEMALA;CONTRA ENTREGA;29601;29650;50;0;;;TALONARIOS
13;1;20/05/2022 00:00;29/08/2022;20/05/2022 00:00;XEL;AGENCIA QUETZALTENANGO;CONTRA ENTREGA;39151;39200;50;1;;;TALONARIOS
14;1;18/11/2021 00:00;29/08/2022;18/11/2021 00:00;JAL;AGENCIA JALAPA;MANIFIESTOS;54701;54750;50;1;;;TALONARIO
15;1;29/11/2021 00:00;29/08/2022;29/11/2021 00:00;CHI;AGENCIA CHIQUIMULA;MANIFIESTOS;55101;55200;100;1;;;TALONARIOS
16;1;30/11/2021 00:00;29/08/2022;30/11/2021 00:00;CHM;AGENCIA CHIMALTENANGO;MANIFIESTOS;55401;55500;100;1;;;TALONARIO
17;1;2/12/2021 00:00;29/08/2022;2/12/2021 00:00;JAL;JALAP;MANIFIESTOS;55501;55600;100;1;;;TALONARIOS
18;1;21/12/2021 00:00;29/08/2022;21/12/2021 00:00;JAL;AGENCIA JALAPA;MANIFIESTOS;55617;55650;34;1;;;TALONARIOS
19;1;6/12/2021 00:00;29/08/2022;6/12/2021 00:00;MAZ;AGENCIA MAZATENANGO;MANIFIESTOS;55801;55900;100;1;;;TALONARIOS
20;1;10/12/2021 00:00;29/08/2022;10/12/2021 00:00;JUT;AGENCIA JUTIAPA;MANIFIESTOS;55951;56050;100;1;;;TALONARIOS
21;1;16/12/2021 00:00;29/08/2022;16/12/2021 00:00;CHI;AGENCIA CHIQUIMULA;MANIFIESTOS;56251;56350;100;1;;;TALONARIOS
22;1;17/12/2021 00:00;29/08/2022;17/12/2021 00:00;MAZ;AGENCIA MAZATENANGO;MANIFIESTOS;56451;56550;100;1;;;TALONARIOS
23;1;17/12/2021 00:00;29/08/2022;17/12/2021 00:00;JUT;AGENCIA JUTIAPA;MANIFIESTOS;56551;56650;100;1;;;TALONARIOS
24;1;20/12/2021 00:00;29/08/2022;20/12/2021 00:00;CHM;AGENCIA CHIMALTENANGO;MANIFIESTOS;56651;56700;50;1;;;TALONARIOS
25;1;21/12/2021 00:00;29/08/2022;21/12/2021 00:00;JAL;AGENCIA JALAPA;MANIFIESTOS;56701;56750;50;1;;;TALONARIOS
26;1;27/12/2021 00:00;29/08/2022;27/12/2021 00:00;ESC;AGENCIA ESCUINTLA;MANIFIESTOS;56751;56850;100;1;;;TALONARIOS
27;1;27/12/2021 00:00;29/08/2022;27/12/2021 00:00;CHM;AGENCIA CHIMALTENANGO;MANIFIESTOS;56851;56900;50;1;;;TALONARIOS
28;1;30/12/2021 00:00;29/08/2022;30/12/2021 00:00;MAZ;AGENCIA MAZATENANGO;MANIFIESTOS;56951;57000;50;1;;;TALONARIOS
29;1;5/01/2022 00:00;29/08/2022;5/01/2022 00:00;MAZ;AGENCIA MAZATENANGO;MANIFIESTOS;57201;57250;50;1;;;TALONARIOS
30;1;7/01/2022 00:00;29/08/2022;7/01/2022 00:00;ZAC;AGENCIA ZACAPA;MANIFIESTOS;57251;57350;100;1;;;TALONARIOS
31;1;11/01/2022 00:00;29/08/2022;11/01/2022 00:00;JUT;AGENCIA JUTIAPA;MANIFIESTOS;57351;57450;100;1;;;TALONARIOS
32;1;13/01/2022 00:00;29/08/2022;13/01/2022 00:00;CHM;AGENCIA CHIMALTENANGO;MANIFIESTOS;57451;57500;50;1;;;TALONARIOS
33;1;22/01/2022 00:00;29/08/2022;22/01/2022 00:00;JAL;AGENCIA JALAPA;MANIFIESTOS;57851;57950;100;1;;;TALONARIOS
34;1;2/03/2022 00:00;29/08/2022;2/03/2022 00:00;ZAC;AGENCIA ZACAPA;MANIFIESTOS;58251;58350;100;0;;;TALONARIOS
35;1;2/03/2022 00:00;29/08/2022;2/03/2022 00:00;MAZ;AGENCIA MAZATENANGO;MANIFIESTOS;58351;58450;100;1;;;TALONARIOS
36;1;31/01/2022 00:00;29/08/2022;31/01/2022 00:00;CHI;AGENCIA CHIQUIMULA;MANIFIESTOS;60851;60950;100;1;;;TALONARIOS
37;1;2/02/2022 00:00;29/08/2022;2/02/2022 00:00;CHM;AGENCIA CHIMALTENANGO;MANIFIESTOS;60951;61050;100;1;;;TALONARIOS
38;1;15/02/2022 00:00;29/08/2022;15/02/2022 00:00;ZAC;AGENCIA ZACAPA;MANIFIESTOS;61251;61350;100;0;;;TALONARIOS
39;1;21/02/2022 00:00;29/08/2022;21/02/2022 00:00;CHM;AGENCIA CHIMALTENANGO;MANIFIESTOS;61701;61800;100;1;;;TALONARIOS
40;1;21/02/2022 00:00;29/08/2022;21/02/2022 00:00;JAL;AGENCIA JALAPA;MANIFIESTOS;61801;61850;50;1;;;TALONARIOS
41;1;20/05/2022 00:00;29/08/2022;20/05/2022 00:00;XEL;AGENCIA QUETZALTENANGO;MANIFIESTOS;62501;62550;50;1;;;TALONARIOS
42;1;13/06/2022 00:00;29/08/2022;13/06/2022 00:00;MAZ;AGENCIA MAZATENANGO;MANIFIESTOS;62801;62850;50;1;;;TALONARIOS
43;1;27/06/2022 00:00;29/08/2022;27/06/2022 00:00;XEL;AGENCIA QUETZALTENANGO;MANIFIESTOS;63051;63100;50;0;;;TALONARIOS
44;1;1/03/2022 00:00;29/08/2022;1/03/2022 00:00;XCO-496;NAT & CO MAYOREO;GUIA MADRE;87381;874000;786620;1;;;POR COBRAR
45;1;30/12/2020 00:00;29/08/2022;30/12/2020 00:00;CHM;AGENCIA CHIMALTENANGO;GUIA HIJA;216601;217507;907;1;;;POR COBRAR
46;1;4/01/2022 00:00;29/08/2022;4/01/2022 00:00;BAR;AGENCIA BARBERENA;GUIA HIJA;331201;331700;500;1;;;GUIA EN BLANCO
47;1;4/01/2022 00:00;29/08/2022;4/01/2022 00:00;PRE-998;DISTRIBUIDORA MANANTIAL;GUIA MADRE;331701;331825;125;1;;;PREPAGO
48;1;13/01/2022 00:00;29/08/2022;13/01/2022 00:00;PRE-998;DISTRIBUIDORA MANANTIAL;GUIA HIJA;335301;335400;100;1;;;GUIAS EN BLANCO
49;1;1/02/2022 00:00;29/08/2022;1/02/2022 00:00;ZAC;AGENCIA ZACAPA;GUIA HIJA;342201;342500;300;0;;;GUIA EN BLANCO
50;1;10/02/2022 00:00;29/08/2022;10/02/2022 00:00;PRE-998;DISTRIBUIDORA MANANTIAL;GUIA HIJA;345201;345300;100;1;;;PREPAGO
51;1;28/12/2020 00:00;29/08/2022;28/12/2020 00:00;XCO-6865;COMERCIALIZADORA AUTOMOTRIZ J.A. VASQUEZ;GUIA MADRE;520351;520400;50;1;;;POR COBRAR
52;1;9/12/2020 00:00;29/08/2022;9/12/2020 00:00;CON-78;INDUSTRIAS DEL COLOR S,A.;GUIA MADRE;541001;541050;50;1;;;CONTADO
53;1;9/12/2020 00:00;29/08/2022;9/12/2020 00:00;XCO-425;AUTO EMPAQUE LP;GUIA MADRE;541051;541100;50;1;;;POR COBRAR
54;1;11/01/2021 00:00;29/08/2022;11/01/2021 00:00;GUA-500; DROGUERIA EXCEL;GUIA MADRE;542401;542500;100;1;;;CREDITO
55;1;11/11/2020 00:00;29/08/2022;11/11/2020 00:00;XCO-716;TEXTILES Y TELAS S,A.;GUIA MADRE;543001;543050;50;1;;;POR COBRAR
56;1;12/11/2020 00:00;29/08/2022;12/11/2020 00:00;XCO-471;GRUPO AB;GUIA MADRE;546551;546575;25;1;;;POR COBRAR
57;1;12/11/2020 00:00;29/08/2022;12/11/2020 00:00;CON-472;GRUPO AB;GUIA MADRE;546576;546600;25;1;;;CONTADO
58;1;12/11/2020 00:00;29/08/2022;12/11/2020 00:00;XCO-166;YUMMY FOOD S,A.;GUIA MADRE;546626;546650;25;1;;;POR COBRAR
59;1;16/11/2020 00:00;29/08/2022;16/11/2020 00:00;XCO-767;ZUCCHELLI ALPHA DE GUATEMALA, S.A.;GUIA MADRE;547326;547350;25;1;;;POR COBRAR
60;1;16/12/2020 00:00;29/08/2022;16/12/2020 00:00;XCO-32;INVERSIONES ASIATICAS GUATEMALA S,A.;GUIA MADRE;547901;548000;100;1;;;POR COBRAR
61;1;17/11/2020 00:00;29/08/2022;17/11/2020 00:00;XCO-155;REPRESENTACIONES MOREL;GUIA MADRE;548151;548200;50;1;;;POR COBRAR
62;1;18/11/2020 00:00;29/08/2022;18/11/2020 00:00;XCO-720; LA PERLA;GUIA MADRE;550701;550725;25;1;;;POR COBRAR
63;1;18/11/2020 00:00;29/08/2022;18/11/2020 00:00;XCO-717;ALMACEN GUANA CHAPIN;GUIA MADRE;550726;550750;25;1;;;POR COBRAR
64;1;20/11/2020 00:00;29/08/2022;20/11/2020 00:00;XCO-488;EVERPRINT GUATEMALA;GUIA MADRE;551651;551700;50;1;;;POR COBRAR
65;1;23/11/2020 00:00;29/08/2022;23/11/2020 00:00;XCO-36;F.P.K. S,A.;GUIA MADRE;551901;552100;200;1;;;POR COBRAR
66;1;23/11/2020 00:00;29/08/2022;23/11/2020 00:00;XCO-36;F.P.K. S,A.;GUIA MADRE;552201;552500;300;1;;;POR COBRAR
67;1;24/11/2020 00:00;29/08/2022;24/11/2020 00:00;GUA-158;INDUSTRIAS DE LA RIVA, S,A.;GUIA MADRE;552551;552600;50;1;;;CREDITO
68;1;24/11/2020 00:00;29/08/2022;24/11/2020 00:00;XCO-652;DURAGUATE;GUIA MADRE;552601;552650;50;1;;;POR COBRAR
69;1;25/11/2020 00:00;29/08/2022;25/11/2020 00:00;XCO-166;YUMMY FOOD S,A.;3RA AVENIDA 0-54 ZONA 13 PAMPLONA;553451;553500;50;1;;;POR COBRAR
70;1;25/11/2020 00:00;29/08/2022;25/11/2020 00:00;XCO-741; TAJARAL, S.A.;GUIA MADRE;553601;553650;50;1;;;POR COBRAR
71;1;26/11/2020 00:00;29/08/2022;26/11/2020 00:00;XCO-322;AUDIO CENTER;GUIA MADRE;554001;554100;100;1;;;POR COBRAR
72;1;26/11/2020 00:00;29/08/2022;26/11/2020 00:00;XCO-728; ACCESORIIOS BONITA;GUIA MADRE;554126;554150;25;1;;;POR COBRAR
73;1;26/11/2020 00:00;29/08/2022;26/11/2020 00:00;XCO-738;TEDENCIAS G.T. ROPA Y ACCESORIOS;GUIA MADRE;554176;554200;25;1;;;POR COBRAR
74;1;25/11/2020 00:00;29/08/2022;25/11/2020 00:00;GUA-8570;IMPORTADORA FIESTA Y CIA LTDA;GUIA MADRE;554501;556500;2000;1;;;CREDITO
75;1;14/12/2020 00:00;29/08/2022;14/12/2020 00:00;XCO-723;EMMA MARCOLFA ROMERO;GUIA MADRE;555651;555850;200;1;;;CONTRA ENTREGA
76;1;27/11/2020 00:00;29/08/2022;27/11/2020 00:00;XCO-478; LILIAN AMANDA ROSSAL DE CASTILLO;GUIA MADRE;558601;558650;50;1;;;POR COBRAR
77;1;30/11/2020 00:00;29/08/2022;30/11/2020 00:00;PRE-754; COSMIC TRADING COMPANY, S.A. / EL DRAGON LUCES CHINAS;GUIA MADRE;558651;558735;85;1;;;PREPAGO
78;1;30/11/2020 00:00;29/08/2022;30/11/2020 00:00;PRE-755;COSMIC TRADING COMPANY, S.A. / EL DRAGON LUCES CHINAS;GUIA MADRE;558737;558776;40;1;;;PREPAGO
79;1;30/11/2020 00:00;29/08/2022;30/11/2020 00:00;JUT;AGENCIA JUTIAPA;GUIA MADRE;559001;559500;500;1;;;GUIAS EN BLANCO
80;1;30/11/2020 00:00;29/08/2022;30/11/2020 00:00;GUA-670;OFIMEDIC;GUIA MADRE;559501;559550;50;1;;;CREDITO
81;1;1/12/2020 00:00;29/08/2022;1/12/2020 00:00;XCO-717;ALMACEN GUANA CHAPIN;GUIA MADRE;559901;560000;100;1;;;CONTRA ENTREGA
82;1;2/12/2020 00:00;29/08/2022;2/12/2020 00:00;XCO-695; WACHALAL //FUENTES DEL ESTILO S,A.;GUIA MADRE;560201;560300;100;1;;;POR COBRAR
83;1;3/12/2020 00:00;29/08/2022;3/12/2020 00:00;XCO-2;ALMACEN EMMA;GUIA MADRE;560751;560850;100;1;;;POR COBRAR
84;1;5/12/2020 00:00;29/08/2022;5/12/2020 00:00;XCO-778;IMPORTADPRA GROW502;GUIA MADRE;560902;561000;99;1;;;POR COBRAR
85;1;5/12/2020 00:00;29/08/2022;5/12/2020 00:00;XCO-742; ALMACEN LISSATEX;GUIA MADRE;561001;561050;50;1;;;POR COBRAR
86;1;5/12/2020 00:00;29/08/2022;5/12/2020 00:00;XCO-739; SOFIA STORE Y TERNURITAS GT;GUIA MADRE;561051;561100;50;1;;;POR COBRAR
87;1;5/12/2020 00:00;29/08/2022;5/12/2020 00:00;XCO-744;COMERCIALIZADORA JIREH M Y A S.A.;GUIA MADRE;561151;561200;50;1;;;POR COBRAR
88;1;5/12/2020 00:00;29/08/2022;5/12/2020 00:00;XCO-747; CHANG?S STORE;GUIA MADRE;561201;561250;50;0;;;POR COBRAR
89;1;5/12/2020 00:00;29/08/2022;5/12/2020 00:00;XCO-750;CAR PARTS / GRUPO E IMPORTACIONES CASTELLA, S.A.;GUIA MADRE;561251;561300;50;1;;;POR COBRAR
90;1;5/12/2020 00:00;29/08/2022;5/12/2020 00:00;XCO-529; S.Y.F SUPLIES;GUIA MADRE;561701;561750;50;1;;;POR COBRAR
91;1;5/12/2020 00:00;29/08/2022;5/12/2020 00:00;GUA-290;CORPORACION PLUS ,S.A;GUIA MADRE;561751;561850;100;1;;;CREDITO
92;1;5/12/2020 00:00;29/08/2022;5/12/2020 00:00;XCO-168;PROTECCION SOLAR LA TORRE;GUIA MADRE;561851;561900;50;1;;;POR COBRAR
93;1;5/12/2020 00:00;29/08/2022;5/12/2020 00:00;XCO-560;IMPORTADORA HIFARGO S,A.;GUIA MADRE;561901;561950;50;1;;;POR COBRAR
94;1;5/12/2020 00:00;29/08/2022;5/12/2020 00:00;XCO-8569;ALMACEN SUPER KISS;GUIA MADRE;561951;562000;50;1;;;POR COBRAR
95;1;7/12/2020 00:00;29/08/2022;7/12/2020 00:00;XCO-40;IMPORTACIONES RIVAS;GUIA MADRE;562151;562250;100;1;;;COMPARTIDA
96;1;7/12/2020 00:00;29/08/2022;7/12/2020 00:00;CON-780;BIOAGRO, S.A.;GUIA MADRE;562251;562300;50;1;;;CONTADO
97;1;7/12/2020 00:00;29/08/2022;7/12/2020 00:00;XCO-781;FARMACEUTICA MAR, S.A.;GUIA MADRE;562301;562350;50;1;;;POR COBRAR
98;1;9/12/2020 00:00;29/08/2022;9/12/2020 00:00;XCO-32;INVERSIONES ASIATICAS GUATEMALA S,A.;GUIA MADRE;564802;564900;99;1;;;POR COBRAR
99;1;11/12/2020 00:00;29/08/2022;11/12/2020 00:00;XCO-283;PACOL;GUIA MADRE;565351;565400;50;1;;;POR COBRAR
100;1;11/12/2020 00:00;29/08/2022;11/12/2020 00:00;XCO-45;SDCB (CHAMPION BOX);GUIA MADRE;565501;565650;150;1;;;POR COBRAR
101;1;14/12/2020 00:00;29/08/2022;14/12/2020 00:00;XCO-427;DISTRIBUIDORA INDUSTRIAL AG;GUIA MADRE;565851;565950;100;1;;;CONTRA ENTREGA
102;1;14/12/2020 00:00;29/08/2022;14/12/2020 00:00;XCO-29;HIVISA;GUIA MADRE;566051;566200;150;1;;;POR COBRAR
103;1;14/12/2020 00:00;29/08/2022;14/12/2020 00:00;XCO-505;DELTA FRIO  DE GUATEMALA;GUIA MADRE;566201;566250;50;1;;;POR COBRAR
104;1;15/12/2020 00:00;29/08/2022;15/12/2020 00:00;XCO-34;DIFORZA INTERNATIONAL ,S.A;GUIA MADRE;566301;566500;200;1;;;POR COBRAR
105;1;16/12/2020 00:00;29/08/2022;16/12/2020 00:00;XCO-187;COFI?O STAHL;GUIA MADRE;570601;570700;100;1;;;POR COBRAR
106;1;19/12/2020 00:00;29/08/2022;19/12/2020 00:00;XCO-253;IMPORTADORA NORTE;GUIA MADRE;571104;571150;47;1;;;POR COBRAR
107;1;18/12/2020 00:00;29/08/2022;18/12/2020 00:00;XCO-180;ANA PAZ;GUIA MADRE;571151;571200;50;1;;;POR COBRAR
108;1;19/12/2020 00:00;29/08/2022;19/12/2020 00:00;XCO-714;WORLD OF THE FASHION /// LOVE DELUXE;GUIA MADRE;571501;571700;200;0;;;CONTRA ENTREGA
109;1;19/12/2020 00:00;29/08/2022;19/12/2020 00:00;CON-780;BIOAGRO, S.A.;GUIA MADRE;571751;571850;100;1;;;CONTADO
110;1;19/12/2020 00:00;29/08/2022;19/12/2020 00:00;XCO-223;IMPORTADORA REGIS;GUIA MADRE;571851;571900;50;1;;;POR COBRAR
111;1;22/12/2020 00:00;29/08/2022;22/12/2020 00:00;GUA-756;IMPORTADORA Y EXPORTADORA GIL. S.A.;GUIA MADRE;572251;572300;50;1;;;POR COBRAR
112;1;22/12/2020 00:00;29/08/2022;22/12/2020 00:00;XCO-572;ALMACEN EL CISNE;GUIA MADRE;572301;572350;50;1;;;POR COBRAR
113;1;28/12/2020 00:00;29/08/2022;28/12/2020 00:00;GUA-6864;COMERCIALIZADORA AUTOMOTRIZ J.A. VASQUEZ;GUIA MADRE;573201;573300;100;1;;;POR COBRAR
114;1;28/12/2020 00:00;29/08/2022;28/12/2020 00:00;XCO-707;DE TODO PARA EL CABELLO;GUIA MADRE;573301;573350;50;1;;;POR COBRAR
115;1;29/01/2020 00:00;29/08/2022;29/01/2020 00:00;XCO-168;PROTECCION SOLAR LA TORRE;GUIA MADRE;574151;574175;25;1;;;POR COBRAR
116;1;29/12/2020 00:00;29/08/2022;29/12/2020 00:00;XCO-781;FARMACEUTICA MAR, S.A.;GUIA MADRE;574176;574200;25;1;;;POR COBRAR
117;1;4/01/2021 00:00;29/08/2022;4/01/2021 00:00;XCO-723;EMMA MARCOLFA ROMERO;GUIA MADRE;576601;576800;200;1;;;CONTRA ENTREGA
118;1;4/01/2021 00:00;29/08/2022;4/01/2021 00:00;GUA-8570;IMPORTADORA FIESTA Y CIA LTDA;GUIA MADRE;576801;577300;500;1;;;CREDITO
119;1;4/01/2021 00:00;29/08/2022;4/01/2021 00:00;XCO-781;FARMACEUTICA MAR, S.A.;GUIA MADRE;577301;577350;50;1;;;POR COBRAR
120;1;6/01/2021 00:00;29/08/2022;6/01/2021 00:00;CON-780;BIOAGRO, S.A.;GUIA MADRE;577451;577500;50;1;;;CONTADO
121;1;6/01/2021 00:00;29/08/2022;6/01/2021 00:00;XCO-30;CASA DE LOS RODAMIENTOS;GUIA MADRE;577501;577600;100;1;;;POR COBRAR
122;1;6/01/2021 00:00;29/08/2022;6/01/2021 00:00;XCO-471;GRUPO AB;GUIA MADRE;577601;577625;25;1;;;POR COBRAR
123;1;6/01/2021 00:00;29/08/2022;6/01/2021 00:00;CON-472;GRUPO AB;GUIA MADRE;577626;577650;25;1;;;CONTADO
124;1;6/01/2021 00:00;29/08/2022;6/01/2021 00:00;GUA-19;MARKETING ARM GUATEMALA S,A.;GUIA MADRE;577651;577850;200;1;;;CREDITO
125;1;6/01/2021 00:00;29/08/2022;6/01/2021 00:00;XCO-168;PROTECCION SOLAR LA TORRE;GUIA MADRE;577851;577950;100;1;;;POR COBRAR
126;1;7/01/2021 00:00;29/08/2022;7/01/2021 00:00;XCO-36;F.P.K. S,A.;GUIA MADRE;577951;578500;550;1;;;POR COBRAR
127;1;8/01/2021 00:00;29/08/2022;8/01/2021 00:00;XCO-478; LILIAN AMANDA ROSSAL DE CASTILLO;GUIA MADRE;580751;580850;100;1;;;POR COBRAR
128;1;8/01/2021 00:00;29/08/2022;8/01/2021 00:00;XCO-91;MO AUTO (PROCERES);GUIA MADRE;580851;581050;200;1;;;POR COBRAR
129;1;14/01/2021 00:00;29/08/2022;14/01/2021 00:00;XCO-562;BIOMERCANTIL  S,A.;GUIA MADRE;582451;582500;50;1;;;POR COBRAR
130;1;13/01/2021 00:00;29/08/2022;13/01/2021 00:00;XCO-34;DIFORZA INTERNATIONAL ,S.A;GUIA MADRE;583001;583160;160;1;;;POR COBRAR
131;1;14/01/2021 00:00;29/08/2022;14/01/2021 00:00;XCO-427;DISTRIBUIDORA INDUSTRIAL AG;GUIA MADRE;583401;583500;100;1;;;CONTRA ENTREGA
132;1;14/01/2021 00:00;29/08/2022;14/01/2021 00:00;XCO-708;DALIA MU?OZ;GUIA MADRE;583501;583550;50;1;;;POR COBRAR
133;1;14/01/2021 00:00;29/08/2022;14/01/2021 00:00;GUA-41;PRODUCCIONES METTA INTERNACIONAL S,A.;GUIA MADRE;583551;583600;50;1;;;CREDITO
134;1;15/01/2021 00:00;29/08/2022;15/01/2021 00:00;GUA-290;CORPORACION PLUS ,S.A;GUIA MADRE;583601;583700;100;1;;;CREDITO
135;1;18/01/2021 00:00;29/08/2022;18/01/2021 00:00;XCO-29;HIVISA;GUIA MADRE;583951;584100;150;1;;;POR COBRAR
136;1;18/01/2021 00:00;29/08/2022;18/01/2021 00:00;GUA-19;MARKETING ARM GUATEMALA S,A.;GUIA MADRE;584101;584300;200;1;;;CREDITO
137;1;20/01/2021 00:00;29/08/2022;20/01/2021 00:00;XCO-617;ZANTMARO EDICIONES S,A;GUIA MADRE;588801;588825;25;1;;;POR COBRAR
138;1;20/01/2021 00:00;29/08/2022;20/01/2021 00:00;GUA-470;LABORATORIO CALIDAD QUIMICA S,A.;GUIA MADRE;588826;588850;25;1;;;CREDITO
139;1;20/01/2021 00:00;29/08/2022;20/01/2021 00:00;XCO-692;LABORATORIO CALIDAD QUIMICA S,A.;GUIA MADRE;588851;588875;25;1;;;POR COBRAR
140;1;20/01/2021 00:00;29/08/2022;20/01/2021 00:00;XCO-253;IMPORTADORA NORTE;GUIA MADRE;588876;588900;25;1;;;POR COBRAR
141;1;20/01/2021 00:00;29/08/2022;20/01/2021 00:00;XCO-77;IMPORTACIONES CRESGO S,A.;GUIA MADRE;588901;589000;100;1;;;POR COBRAR
142;1;22/01/2021 00:00;29/08/2022;22/01/2021 00:00;XCO-8569;ALMACEN SUPER KISS;GUIA MADRE;589401;589450;50;1;;;POR COBRAR
143;1;23/01/2021 00:00;29/08/2022;23/01/2021 00:00;GUA-37;ATLANTICA AGRICOLA DE GUATEMALA;GUIA MADRE;590001;590100;100;1;;;CREDITO
144;1;13/01/2021 00:00;29/08/2022;13/01/2021 00:00;CON-780;BIOAGRO, S.A.;GUIA MADRE;590101;590200;100;1;;;CONTADO
145;1;23/01/2021 00:00;29/08/2022;23/01/2021 00:00;XCO-149;IMPORTACIONES CRESGO, S,A.;GUIA MADRE;590201;590300;100;1;;;POR COBRAR
146;1;23/01/2021 00:00;29/08/2022;23/01/2021 00:00;XCO-259;EL AGUILA IMPORTACIONES;GUIA MADRE;590301;590350;50;1;;;POR COBRAR
147;1;23/01/2021 00:00;29/08/2022;23/01/2021 00:00;XCO-92;MO AUTO (ZONA 9);GUIA MADRE;590501;590550;50;1;;;POR COBRAR
148;1;23/01/2021 00:00;29/08/2022;23/01/2021 00:00;XCO-98;FLECHAS ALVAREZ ,S.A;GUIA MADRE;592551;592650;100;1;;;POR COBRAR
149;1;23/01/2021 00:00;29/08/2022;23/01/2021 00:00;XCO-496; NAT & CO MAYOREO;GUIA MADRE;592651;592850;200;1;;;POR COBRAR
150;1;23/01/2021 00:00;29/08/2022;23/01/2021 00:00;XCO-40;IMPORTACIONES RIVAS;GUIA MADRE;592851;592950;100;1;;;POR COBRAR
151;1;25/01/2021 00:00;29/08/2022;25/01/2021 00:00;XCO-253;IMPORTADORA NORTE;GUIA MADRE;593301;593350;50;1;;;POR COBRAR
152;1;25/01/2021 00:00;29/08/2022;25/01/2021 00:00;CON-788;IMPORTADORA NORTE;GUIA MADRE;593351;593400;50;1;;;CONTADO
153;1;25/01/2021 00:00;29/08/2022;25/01/2021 00:00;XCO-787;MULTIREPUESTOS ALVAREZ, S.A.;GUIA MADRE;593401;593450;50;1;;;POR COBRAR
154;1;25/01/2021 00:00;29/08/2022;25/01/2021 00:00;XCO-786;MANUFACTURAS TEXTILES PERFECTA, S.A.;GUIA MADRE;593451;593500;50;1;;;POR COBRAR
155;1;27/01/2021 00:00;29/08/2022;27/01/2021 00:00;PRE-380;MILAGRO PECUARIO S.A.;GUIA MADRE;593851;593880;30;1;;;PREPAGO
156;1;27/01/2021 00:00;29/08/2022;27/01/2021 00:00;GUA-790;SERVICAT, S.A.;GUIA MADRE;593906;593930;25;1;;;CREDITO
157;1;28/01/2021 00:00;29/08/2022;28/01/2021 00:00;CON-423; AROMAS CREATIVOS;GUIA MADRE;594301;594325;25;1;;;CONTADO
158;1;28/01/2021 00:00;29/08/2022;28/01/2021 00:00;XCO-396; PORPASA S.A.;GUIA MADRE;594326;594350;25;1;;;POR COBRAR
159;1;28/01/2021 00:00;29/08/2022;28/01/2021 00:00;GUA-14;DROGUERIA BIOTHICAL S,A.;GUIA MADRE;594351;594450;100;1;;;CREDITO
160;1;28/01/2021 00:00;29/08/2022;28/01/2021 00:00;XCO-141;AEC REPUESTOS;GUIA MADRE;594451;594500;50;1;;;POR COBRAR
161;1;29/01/2021 00:00;29/08/2022;29/01/2021 00:00;GUA-158;INDUSTRIAS DE LA RIVA, S,A.;GUIA MADRE;594501;594550;50;1;;;CREDITO
162;1;28/01/2021 00:00;29/08/2022;28/01/2021 00:00;XCO-34;DIFORZA INTERNATIONAL ,S.A;GUIA MADRE;594551;594850;300;1;;;POR COBRAR
163;1;29/01/2021 00:00;29/08/2022;29/01/2021 00:00;GUA-500; DROGUERIA EXCEL;GUIA MADRE;595151;595250;100;1;;;POR COBRAR
164;1;1/02/2021 00:00;29/08/2022;1/02/2021 00:00;XCO-781;FARMACEUTICA MAR, S.A.;GUIA MADRE;595251;595350;100;1;;;POR COBRAR
165;1;1/02/2021 00:00;29/08/2022;1/02/2021 00:00;XCO-723;EMMA MARCOLFA ROMERO;GUIA MADRE;595801;596000;200;1;;;CONTRA ENTREGA
